game_datetime,team_home,team_away,odds_home,odds_away,outcome
2022/4/17 08:30,Golden State Warriors,Denver Nuggets,1.39,3.15,HOME
2022/4/18 01:00,Miami Heat,Atlanta Hawks,1.36,3.31,HOME
2022/4/18 03:30,Boston Celtics,Brooklyn Nets,1.56,2.54,HOME
2022/4/18 06:30,Milwaukee Bucks,Chicago Bulls,1.18,5.17,HOME
2022/4/18 09:00,Phoenix Suns,New Orleans Pelicans,1.2,4.93,HOME
2022/4/19 07:30,Philadelphia 76ers,Toronto Raptors,1.33,3.51,HOME
2022/4/19 08:30,Dallas Mavericks,Utah Jazz,2.77,1.48,HOME
2022/4/19 10:00,Golden State Warriors,Denver Nuggets,1.34,3.46,HOME
2022/4/20 07:30,Miami Heat,Atlanta Hawks,1.31,3.65,HOME
2022/4/20 08:40,Memphis Grizzlies,Minnesota Timberwolves,1.34,3.48,HOME
2022/4/20 10:00,Phoenix Suns,New Orleans Pelicans,1.2,4.94,AWAY
2022/4/21 07:00,Boston Celtics,Brooklyn Nets,1.65,2.33,HOME
2022/4/21 08:00,Toronto Raptors,Philadelphia 76ers,2.1,1.78,AWAY
2022/4/21 09:30,Milwaukee Bucks,Chicago Bulls,1.21,4.8,AWAY
2022/4/22 07:30,Minnesota Timberwolves,Memphis Grizzlies,2.18,1.74,AWAY
2022/4/22 09:00,Utah Jazz,Dallas Mavericks,1.25,4.23,AWAY
2022/4/22 10:00,Denver Nuggets,Golden State Warriors,2.17,1.74,AWAY
2022/4/23 07:00,Atlanta Hawks,Miami Heat,2.08,1.81,HOME
2022/4/23 08:30,Chicago Bulls,Milwaukee Bucks,2.25,1.69,AWAY
2022/4/23 09:30,New Orleans Pelicans,Phoenix Suns,2.18,1.73,AWAY
2022/4/24 02:00,Toronto Raptors,Philadelphia 76ers,2.23,1.7,HOME
2022/4/24 04:30,Utah Jazz,Dallas Mavericks,1.43,2.95,HOME
2022/4/24 07:30,Brooklyn Nets,Boston Celtics,1.58,2.46,AWAY
2022/4/24 10:00,Minnesota Timberwolves,Memphis Grizzlies,2.15,1.75,HOME
2022/4/25 01:00,Chicago Bulls,Milwaukee Bucks,2.6,1.54,AWAY
2022/4/25 03:30,Denver Nuggets,Golden State Warriors,2.66,1.51,HOME
2022/4/25 07:00,Atlanta Hawks,Miami Heat,2.02,1.85,AWAY
2022/4/25 09:30,New Orleans Pelicans,Phoenix Suns,2.15,1.75,HOME
2022/4/26 07:00,Brooklyn Nets,Boston Celtics,1.83,2.04,AWAY
2022/4/26 08:00,Philadelphia 76ers,Toronto Raptors,1.27,3.98,AWAY
2022/4/26 09:30,Dallas Mavericks,Utah Jazz,1.66,2.31,HOME
2022/4/27 07:00,Miami Heat,Atlanta Hawks,1.54,2.6,HOME
2022/4/27 07:30,Memphis Grizzlies,Minnesota Timberwolves,1.38,3.19,HOME
2022/4/27 10:00,Phoenix Suns,New Orleans Pelicans,1.39,3.16,HOME
2022/4/28 07:30,Milwaukee Bucks,Chicago Bulls,1.11,7.33,HOME
2022/4/28 10:00,Golden State Warriors,Denver Nuggets,1.24,4.37,HOME
2022/4/29 07:00,Toronto Raptors,Philadelphia 76ers,1.95,1.91,AWAY
2022/4/29 07:30,New Orleans Pelicans,Phoenix Suns,2.34,1.65,AWAY
2022/4/29 10:00,Utah Jazz,Dallas Mavericks,1.99,1.87,AWAY
2022/4/30 09:00,Minnesota Timberwolves,Memphis Grizzlies,2.06,1.82,AWAY
2022/5/2 01:00,Boston Celtics,Milwaukee Bucks,1.52,2.63,AWAY
2022/5/2 03:30,Memphis Grizzlies,Golden State Warriors,2.2,1.73,AWAY
2022/5/3 07:30,Miami Heat,Philadelphia 76ers,1.29,3.79,HOME
2022/5/3 10:00,Phoenix Suns,Dallas Mavericks,1.41,3.06,HOME
2022/5/4 07:00,Boston Celtics,Milwaukee Bucks,1.58,2.5,HOME
2022/5/4 09:30,Memphis Grizzlies,Golden State Warriors,2.08,1.81,HOME
2022/5/5 07:30,Miami Heat,Philadelphia 76ers,1.29,3.87,HOME
2022/5/5 10:00,Phoenix Suns,Dallas Mavericks,1.4,3.13,HOME
2022/5/7 07:00,Philadelphia 76ers,Miami Heat,1.91,1.95,HOME
2022/5/7 09:30,Dallas Mavericks,Phoenix Suns,1.89,1.98,HOME
2022/5/8 03:30,Milwaukee Bucks,Boston Celtics,1.74,2.18,HOME
2022/5/8 08:30,Golden State Warriors,Memphis Grizzlies,1.35,3.41,HOME
2022/5/9 03:30,Dallas Mavericks,Phoenix Suns,2.27,1.68,HOME
2022/5/9 08:00,Philadelphia 76ers,Miami Heat,1.75,2.15,HOME
2022/5/10 07:30,Milwaukee Bucks,Boston Celtics,1.81,2.07,AWAY
2022/5/10 10:00,Golden State Warriors,Memphis Grizzlies,1.19,5.11,HOME
2022/5/11 07:30,Miami Heat,Philadelphia 76ers,1.67,2.3,HOME
2022/5/11 10:00,Phoenix Suns,Dallas Mavericks,1.34,3.44,HOME
2022/5/12 07:00,Boston Celtics,Milwaukee Bucks,1.52,2.66,AWAY
2022/5/12 09:30,Memphis Grizzlies,Golden State Warriors,2.54,1.56,HOME
2022/5/13 07:00,Philadelphia 76ers,Miami Heat,1.74,2.18,AWAY
2022/5/13 09:30,Dallas Mavericks,Phoenix Suns,2.17,1.74,HOME
2022/5/14 07:30,Milwaukee Bucks,Boston Celtics,1.85,2.02,AWAY
2022/5/14 10:00,Golden State Warriors,Memphis Grizzlies,1.29,3.8,HOME
2022/5/16 03:30,Boston Celtics,Milwaukee Bucks,1.48,2.76,HOME
2022/5/16 08:00,Phoenix Suns,Dallas Mavericks,1.37,3.25,AWAY
2022/5/18 08:30,Miami Heat,Boston Celtics,1.52,2.66,HOME
2022/5/19 09:00,Golden State Warriors,Dallas Mavericks,1.45,2.88,HOME
2022/5/20 08:30,Miami Heat,Boston Celtics,1.87,2,AWAY
2022/5/21 09:00,Golden State Warriors,Dallas Mavericks,1.4,3.09,HOME
2022/5/22 08:30,Boston Celtics,Miami Heat,1.44,2.92,AWAY
2022/5/23 09:00,Dallas Mavericks,Golden State Warriors,1.66,2.31,AWAY
2022/5/24 08:30,Boston Celtics,Miami Heat,1.38,3.23,HOME
2022/5/25 09:00,Dallas Mavericks,Golden State Warriors,1.81,2.06,HOME
2022/5/26 08:30,Miami Heat,Boston Celtics,2.4,1.62,AWAY
2022/5/27 09:00,Golden State Warriors,Dallas Mavericks,1.36,3.31,HOME
2022/5/28 08:30,Boston Celtics,Miami Heat,1.25,4.18,AWAY
2022/5/30 08:30,Miami Heat,Boston Celtics,2.3,1.66,AWAY
